Grid,MeanLapTime_sec,AirTemp,TrackTemp,Humidity,Rainfall,Team_Alfa Romeo,Team_Alfa Romeo Racing,Team_AlphaTauri,Team_Alpine,Team_Aston Martin,Team_Ferrari,Team_Force India,Team_Haas F1 Team,Team_Kick Sauber,Team_McLaren,Team_Mercedes,Team_RB,Team_Racing Point,Team_Red Bull Racing,Team_Renault,Team_Sauber,Team_Toro Rosso,Team_Williams,Team_nan
20.0,,18.05,17.99444444444444,47.361111111111114,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,29.844318181818185,36.42215909090909,72.0284090909091,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,,17.797345132743363,24.569911504424784,73.38053097345133,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15.0,,18.22738853503185,23.652866242038225,48.82165605095541,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0,,30.16988636363636,43.10227272727273,39.94431818181818,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.0,,21.503401360544217,26.441496598639453,87.83061224489796,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.0,,28.885234899328864,43.52751677852349,33.275838926174494,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18.0,,22.73006134969325,33.44601226993865,75.38036809815951,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,,21.016793893129773,46.45343511450381,60.28931297709923,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.0,,21.504430379746836,36.10569620253165,54.10822784810126,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,,21.504430379746836,36.10569620253165,54.10822784810126,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.0,,9.499999999999998,16.360204081632652,59.40408163265305,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,,18.53024691358025,30.59320987654321,63.901234567901234,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9.0,,22.73006134969325,33.44601226993865,75.38036809815951,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,,29.86541353383459,33.12406015037594,66.03609022556391,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18.0,,28.684166666666663,52.025,33.8325,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,,18.559880239520957,26.720958083832333,69.31736526946108,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,,20.62222222222222,38.40208333333333,44.451388888888886,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15.0,,26.41513157894737,30.60328947368421,75.54013157894737,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,,29.28529411764706,35.523529411764706,49.62352941176471,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.0,,13.012413793103448,15.258620689655173,96.43586206896552,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,,18.90508474576272,30.32203389830509,62.135593220338976,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,21.473509933774835,30.94105960264901,56.18543046357616,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.0,,26.018045112781955,29.566165413533835,64.47142857142858,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20.0,,27.43167701863354,31.01180124223602,21.496894409937887,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,,17.825174825174823,17.723776223776223,47.86013986013986,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
17.0,,21.596499999999995,46.318000000000005,63.99,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.0,,26.210852713178294,28.610852713178296,53.372093023255815,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8.0,,22.7546762589928,32.72949640287769,52.697841726618705,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.0,,16.66140350877193,25.25175438596491,45.651754385964914,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
17.0,,20.762962962962963,41.261111111111106,28.925925925925927,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,17.4,28.119166666666665,57.03,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.0,,22.7546762589928,32.72949640287769,52.697841726618705,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,24.132467532467533,41.096103896103905,63.44155844155844,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9.0,,29.28529411764706,35.523529411764706,49.62352941176471,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14.0,,27.28860759493671,42.070253164556966,42.31645569620253,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,29.4,50.93152173913043,37.202173913043474,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,,28.521999999999995,44.664,59.00666666666667,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.0,,27.28860759493671,42.070253164556966,42.31645569620253,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13.0,,22.203076923076924,32.9223076923077,57.55307692307692,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,,29.28529411764706,35.523529411764706,49.62352941176471,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10.0,,25.66,44.09692307692307,33.893076923076926,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,20.53834586466165,27.627819548872186,54.517293233082704,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14.0,,28.816062176165804,31.68497409326425,76.20310880829015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.0,,20.760740740740744,37.59555555555555,61.42444444444444,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,,19.76356589147287,39.65426356589147,51.40852713178294,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.0,,18.25320197044335,30.026108374384233,59.748768472906406,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14.0,,9.499999999999998,16.360204081632652,59.40408163265305,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,26.962820512820517,33.46089743589744,51.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.0,,21.32846715328467,42.26715328467153,49.583941605839414,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,26.210852713178294,28.610852713178296,53.372093023255815,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.0,,15.77074829931973,27.670068027210885,67.33333333333333,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,19.13860759493671,21.75696202531645,61.947468354430384,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14.0,,18.559880239520957,26.720958083832333,69.31736526946108,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.0,,23.176086956521743,45.87934782608695,37.141304347826086,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.0,,19.446428571428573,37.01964285714286,24.089285714285715,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9.0,,21.503401360544217,26.441496598639453,87.83061224489796,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10.0,,29.368253968253967,51.098412698412695,16.14761904761905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,,18.25320197044335,30.026108374384233,59.748768472906406,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11.0,,19.446428571428573,37.01964285714286,24.089285714285715,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10.0,,13.012413793103448,15.258620689655173,96.43586206896552,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,,23.1373417721519,51.56139240506329,60.10126582278481,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.0,,19.13860759493671,21.75696202531645,61.947468354430384,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.0,,19.446428571428573,37.01964285714286,24.089285714285715,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17.0,,22.02977099236641,34.33206106870229,67.41526717557252,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.0,,12.899367088607592,17.41898734177215,83.17088607594937,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,,10.62111801242236,16.827329192546582,69.4888198757764,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,,25.06590909090909,39.25568181818182,45.86363636363637,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.0,,29.28529411764706,35.523529411764706,49.62352941176471,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,,25.66,44.09692307692307,33.893076923076926,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.0,,28.575483870967748,34.310322580645156,61.68387096774194,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,28.575483870967748,34.310322580645156,61.68387096774194,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
